model	score_type	score_value	proteina	proteinb
lightdock	luciferin_score	8.26904	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.21893	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.16588	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.03902	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.86604	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.71113	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.47547	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.22559	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.97832	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.95615	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.85887	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.7838	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.60649	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.16358	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.55586	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.32041	2UUY_rec	2UUY_lig
lightdock	luciferin_score	2.88912	2UUY_rec	2UUY_lig
lightdock	luciferin_score	2.16569	2UUY_rec	2UUY_lig
lightdock	luciferin_score	1.71176	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-0.57498	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-0.71738	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-1.09096	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-2.16964	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-2.84982	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-5.63673	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-5.64902	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-7.37285	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-13.46733	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-16.63636	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-17.40484	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-21.06146	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-22.17603	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-23.18065	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-23.83046	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-23.89496	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-29.82745	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-35.94571	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-62.62082	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-75.21454	2UUY_rec	2UUY_lig
lightdock	luciferin_score	15.52677	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.04102	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.75639	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.15569	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.02014	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.93427	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.8913	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.37696	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.24653	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.09807	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.07605	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.9944	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.98189	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.8975	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.83412	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.69371	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.55514	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.00697	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.77449	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.68638	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.59678	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.97997	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.96867	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.90434	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.68518	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.66951	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.62176	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.53045	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.38769	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.18175	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.63609	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.56117	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.55662	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.27227	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.08532	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.05211	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.52016	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.37812	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.92913	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.50461	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.84636	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.624	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.37123	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.23661	2UUY_rec	2UUY_lig
lightdock	luciferin_score	2.49514	2UUY_rec	2UUY_lig
lightdock	luciferin_score	2.00533	2UUY_rec	2UUY_lig
lightdock	luciferin_score	1.87667	2UUY_rec	2UUY_lig
lightdock	luciferin_score	1.70299	2UUY_rec	2UUY_lig
lightdock	luciferin_score	1.35619	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-2.82968	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-3.70667	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-6.46529	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-7.41916	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-8.45874	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-11.75684	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-12.89172	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-14.5685	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-21.31897	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-22.86167	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-26.65243	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-27.65549	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-29.02458	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-29.67125	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-30.98184	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-32.60219	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-39.65197	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-79.88996	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-88.12382	2UUY_rec	2UUY_lig
lightdock	luciferin_score	17.61961	2UUY_rec	2UUY_lig
lightdock	luciferin_score	16.55908	2UUY_rec	2UUY_lig
lightdock	luciferin_score	15.46957	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.72712	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.48379	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.19142	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.99805	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.70393	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.50537	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.12097	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.56388	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.50634	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.26222	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.2078	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.59482	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.4236	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.23291	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.1849	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.98149	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.85112	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.61381	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.5407	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.42529	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.39867	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.20529	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.10479	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.09127	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.97509	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.89593	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.46886	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.38227	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.91484	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.85929	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.80416	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.75261	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.75092	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.74665	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.71952	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.68668	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.05139	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.62658	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.42448	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.41433	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.30931	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.02375	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.93569	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.67105	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.64531	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.41888	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.06324	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.52011	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.26807	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.43727	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-1.96306	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-1.96809	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-2.60391	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-5.63593	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-7.9608	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-13.62106	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-21.78762	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-28.4197	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-29.15353	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-29.18833	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-30.93139	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-31.02212	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-42.28575	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-43.01819	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-46.30943	2UUY_rec	2UUY_lig
lightdock	luciferin_score	20.5271	2UUY_rec	2UUY_lig
lightdock	luciferin_score	20.34575	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.9688	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.95476	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.85297	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.66871	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.4421	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.36108	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.31492	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.70891	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.5415	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.25938	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.20589	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.07803	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.03534	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.95795	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.91033	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.70044	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.57244	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.49621	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.28262	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.25989	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.24896	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.87821	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.6396	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.54926	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.0622	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.79325	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.53977	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.42857	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.12492	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.97971	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.75204	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.19859	2UUY_rec	2UUY_lig
lightdock	luciferin_score	1.62246	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-0.66848	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-1.33243	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-1.36722	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-4.40274	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-5.35548	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-5.70649	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-7.52773	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-10.01952	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-10.79846	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-12.59601	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-14.69889	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-16.233	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-17.69265	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-19.99791	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-23.94722	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-24.29774	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-27.65433	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-27.92764	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-28.04046	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-31.20637	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-41.16933	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-43.61072	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-50.62709	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-55.94457	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-65.99213	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-102.36602	2UUY_rec	2UUY_lig
lightdock	luciferin_score	21.1477	2UUY_rec	2UUY_lig
lightdock	luciferin_score	19.23445	2UUY_rec	2UUY_lig
lightdock	luciferin_score	18.07237	2UUY_rec	2UUY_lig
lightdock	luciferin_score	17.95613	2UUY_rec	2UUY_lig
lightdock	luciferin_score	16.29121	2UUY_rec	2UUY_lig
lightdock	luciferin_score	16.27789	2UUY_rec	2UUY_lig
lightdock	luciferin_score	16.1639	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.98706	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.50699	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.92798	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.59834	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.45192	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.32892	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.31827	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.76166	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.67382	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.56203	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.41385	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.09854	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.04422	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.68847	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.39076	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.27936	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.23466	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.01618	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.62825	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.15771	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.32958	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.94286	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.27934	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.22535	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.55824	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.55583	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.42381	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.19104	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.7685	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.8555	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.15243	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.11433	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.03117	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.03033	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.56757	2UUY_rec	2UUY_lig
lightdock	luciferin_score	1.95392	2UUY_rec	2UUY_lig
lightdock	luciferin_score	0.35152	2UUY_rec	2UUY_lig
lightdock	luciferin_score	0.09703	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-1.55597	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-4.03768	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-4.99743	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-5.19878	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-5.84663	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-17.09192	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-33.80826	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-34.53534	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-47.61666	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-57.93356	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-60.43269	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-73.25217	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-90.054	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.78427	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.72279	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.56829	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.82455	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.82285	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.80234	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.98332	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.96057	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.85431	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.74386	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.70897	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.65893	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.54639	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.53678	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.28456	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.22505	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.10521	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.07217	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.88152	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.86951	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.8276	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.8056	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.69799	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.64382	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.60708	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.55154	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.51663	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.36053	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.02367	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.01955	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.95517	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.84617	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.79437	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.7651	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.60012	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.463	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.37113	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.36232	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.35752	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.25232	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.15335	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.14928	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.13367	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.09412	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.7554	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.70521	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.58354	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.56666	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.5633	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.47874	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.39953	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.3314	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.23974	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.11852	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.9064	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.80579	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.75664	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.08382	2UUY_rec	2UUY_lig
lightdock	luciferin_score	2.56314	2UUY_rec	2UUY_lig
lightdock	luciferin_score	2.50053	2UUY_rec	2UUY_lig
lightdock	luciferin_score	1.65175	2UUY_rec	2UUY_lig
lightdock	luciferin_score	0.87513	2UUY_rec	2UUY_lig
lightdock	luciferin_score	0.81661	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-0.86866	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-1.77314	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-1.8918	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-3.69202	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-5.91725	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-5.94436	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-8.61364	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-10.00262	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-10.79855	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-13.46678	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-16.26674	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-17.40768	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-24.2565	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-28.14346	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.98206	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.03335	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.43495	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.36673	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.27834	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.00589	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.90469	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.03983	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.03512	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.63162	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.52522	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.52327	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.48408	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.28591	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.23447	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.63523	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.62497	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.55636	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.30278	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.09963	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.97165	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.826	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.78247	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.76749	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.69163	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.59321	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.57519	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.45706	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.32703	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.27405	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.23378	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.11553	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.01203	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.86297	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.71286	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.70071	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.39931	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.32571	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.12067	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.91837	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.84501	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.70897	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.67336	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.6725	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.44782	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.43865	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.41086	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.14935	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.96759	2UUY_rec	2UUY_lig
