model	score_type	score_value	proteinA	proteinB	run_id	pose_id	output_path	label
HADDOCK	score	-85.2239876972269	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_001	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_001.pdb	
HADDOCK	score	-56.94820008981352	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_002	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_002.pdb	
HADDOCK	score	-62.80529473277538	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_003	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_003.pdb	
HADDOCK	score	-92.5305093402378	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_004	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_004.pdb	
HADDOCK	score	-47.99732337219227	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_005	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_005.pdb	
HADDOCK	score	-61.84068511945952	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_006	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_006.pdb	
HADDOCK	score	-92.7857141661024	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_007	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_007.pdb	
HADDOCK	score	-39.88777436606346	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_008	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_008.pdb	
HADDOCK	score	-29.16988879619917	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_009	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_009.pdb	
HADDOCK	score	-28.177761838661706	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_010	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_010.pdb	
HADDOCK	score	-48.53878406827352	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_011	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_011.pdb	
HADDOCK	score	-54.17095350561192	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_012	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_012.pdb	
HADDOCK	score	-31.093180823875656	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_013	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_013.pdb	
HADDOCK	score	-24.71709546387823	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_014	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_014.pdb	
HADDOCK	score	-34.59576334823875	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_015	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_015.pdb	
HADDOCK	score	-71.94767684013642	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_016	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_016.pdb	
HADDOCK	score	-51.37579264213141	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_017	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_017.pdb	
HADDOCK	score	-47.08870940275428	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_018	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_018.pdb	
HADDOCK	score	-87.57310544051012	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_019	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_019.pdb	
HADDOCK	score	-46.551508126826064	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_020	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_020.pdb	
HADDOCK	score	-14.086147132370996	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_021	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_021.pdb	
HADDOCK	score	-43.48114901558576	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_022	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_022.pdb	
HADDOCK	score	-28.478564534048388	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_023	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_023.pdb	
HADDOCK	score	-51.70753485768331	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_024	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_024.pdb	
HADDOCK	score	-56.31792983170879	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_025	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_025.pdb	
HADDOCK	score	-48.13711497854244	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_026	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_026.pdb	
HADDOCK	score	-69.68487966371978	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_027	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_027.pdb	
HADDOCK	score	-72.34795337021899	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_028	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_028.pdb	
HADDOCK	score	-32.20651797095142	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_029	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_029.pdb	
HADDOCK	score	-30.29783782840267	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_030	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_030.pdb	
HADDOCK	score	-72.83991368057231	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_031	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_031.pdb	
HADDOCK	score	-37.576021518030444	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_032	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_032.pdb	
HADDOCK	score	-56.56527956090838	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_033	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_033.pdb	
HADDOCK	score	-48.88344565917225	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_034	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_034.pdb	
HADDOCK	score	-46.71606449016886	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_035	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_035.pdb	
HADDOCK	score	-37.10169157376227	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_036	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_036.pdb	
HADDOCK	score	-53.5110723664626	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_037	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_037.pdb	
HADDOCK	score	-29.617084084565153	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_038	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_038.pdb	
HADDOCK	score	-49.43056888432135	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_039	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_039.pdb	
HADDOCK	score	-43.76468309554841	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_040	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_040.pdb	
HADDOCK	score	-69.99872664767044	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_041	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_041.pdb	
HADDOCK	score	-16.144137807312987	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_042	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_042.pdb	
HADDOCK	score	-46.543151382310604	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_043	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_043.pdb	
HADDOCK	score	-42.16604634378821	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_044	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_044.pdb	
HADDOCK	score	-83.94734460180774	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_045	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_045.pdb	
HADDOCK	score	-69.80863641542382	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_046	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_046.pdb	
HADDOCK	score	-32.718093617462856	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_047	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_047.pdb	
HADDOCK	score	-49.83595987073311	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_048	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_048.pdb	
HADDOCK	score	-89.44803522692067	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_049	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_049.pdb	
HADDOCK	score	-36.31078127829126	3HFM_H	3HFM_Y	haddock_3HFM_H_3HFM_Y_demo	haddock_3HFM_H_3HFM_Y_pose_050	/demo/haddock/3HFM_H_vs_3HFM_Y/haddock_3HFM_H_3HFM_Y_pose_050.pdb	
LightDock	luciferin_score	12.36865158694183	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_001	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_001.pdb	
LightDock	luciferin_score	18.233950957630135	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_002	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_002.pdb	
LightDock	luciferin_score	13.736492964188901	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_003	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_003.pdb	
LightDock	luciferin_score	14.614120058061589	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_004	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_004.pdb	
LightDock	luciferin_score	17.536863735774944	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_005	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_005.pdb	
LightDock	luciferin_score	11.307521087436013	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_006	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_006.pdb	
LightDock	luciferin_score	11.02145957649818	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_007	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_007.pdb	
LightDock	luciferin_score	13.410504738805678	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_008	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_008.pdb	
LightDock	luciferin_score	16.481518398863667	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_009	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_009.pdb	
LightDock	luciferin_score	10.007368242159528	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_010	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_010.pdb	
LightDock	luciferin_score	8.99589620033271	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_011	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_011.pdb	
LightDock	luciferin_score	16.471162781131376	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_012	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_012.pdb	
LightDock	luciferin_score	12.19106506229899	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_013	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_013.pdb	
LightDock	luciferin_score	12.82332196123915	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_014	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_014.pdb	
LightDock	luciferin_score	8.429568794179502	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_015	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_015.pdb	
LightDock	luciferin_score	11.963062056944054	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_016	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_016.pdb	
LightDock	luciferin_score	13.977298110106547	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_017	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_017.pdb	
LightDock	luciferin_score	16.791133572868677	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_018	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_018.pdb	
LightDock	luciferin_score	11.686309501296083	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_019	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_019.pdb	
LightDock	luciferin_score	18.97212836069749	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_020	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_020.pdb	
LightDock	luciferin_score	11.946331927460598	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_021	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_021.pdb	
LightDock	luciferin_score	11.950724595244477	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_022	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_022.pdb	
LightDock	luciferin_score	18.612072655693407	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_023	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_023.pdb	
LightDock	luciferin_score	14.634380457091751	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_024	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_024.pdb	
LightDock	luciferin_score	12.34392581296527	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_025	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_025.pdb	
LightDock	luciferin_score	13.53460060645822	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_026	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_026.pdb	
LightDock	luciferin_score	18.05922073262618	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_027	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_027.pdb	
LightDock	luciferin_score	18.398608458877046	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_028	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_028.pdb	
LightDock	luciferin_score	11.549620462189232	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_029	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_029.pdb	
LightDock	luciferin_score	13.872698569762676	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_030	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_030.pdb	
LightDock	luciferin_score	14.27047048300272	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_031	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_031.pdb	
LightDock	luciferin_score	11.041279668450208	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_032	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_032.pdb	
LightDock	luciferin_score	13.832944842050017	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_033	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_033.pdb	
LightDock	luciferin_score	14.015968581355102	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_034	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_034.pdb	
LightDock	luciferin_score	17.42062843681021	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_035	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_035.pdb	
LightDock	luciferin_score	17.6222750849336	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_036	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_036.pdb	
LightDock	luciferin_score	13.012371804922976	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_037	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_037.pdb	
LightDock	luciferin_score	13.358140568417564	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_038	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_038.pdb	
LightDock	luciferin_score	15.992876906166906	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_039	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_039.pdb	
LightDock	luciferin_score	12.244434653218965	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_040	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_040.pdb	
LightDock	luciferin_score	15.765920455212209	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_041	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_041.pdb	
LightDock	luciferin_score	13.736280537892355	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_042	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_042.pdb	
LightDock	luciferin_score	11.091804266784138	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_043	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_043.pdb	
LightDock	luciferin_score	11.12948986136106	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_044	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_044.pdb	
LightDock	luciferin_score	18.341176088093306	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_045	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_045.pdb	
LightDock	luciferin_score	13.530735562570104	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_046	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_046.pdb	
LightDock	luciferin_score	18.921062281694933	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_047	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_047.pdb	
LightDock	luciferin_score	12.45909121785527	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_048	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_048.pdb	
LightDock	luciferin_score	14.87361560339448	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_049	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_049.pdb	
LightDock	luciferin_score	21.178030169054725	3HFM_H	3HFM_Y	lightdock_3HFM_H_3HFM_Y_demo	lightdock_3HFM_H_3HFM_Y_pose_050	/demo/lightdock/3HFM_H_vs_3HFM_Y/lightdock_3HFM_H_3HFM_Y_pose_050.pdb	
Rosetta	total_score	-190.86080116994918	3HFM_H	3HFM_Y	rosetta_3HFM_H_3HFM_Y_demo	rosetta_3HFM_H_3HFM_Y_pose_001	/demo/rosetta/3HFM_H_vs_3HFM_Y/rosetta_3HFM_H_3HFM_Y_pose_001.pdb	
